text,author,book
“Elaborate?,Natsume Soseki,Kokoro
Certainly not!” said my mother.,Natsume Soseki,Kokoro
“Such an occasion as this comes but once in a lifetime.,Natsume Soseki,Kokoro
It is only natural that we should have guests to celebrate.,Natsume Soseki,Kokoro
"Don’t be so retiring.”My mother seemed to attach about as much importance to my graduation as she would have done to my marriage.“We don’t have to invite them, of course,” said my father, “but if we don’t, there will be talk.”He was afraid of gossip.",Natsume Soseki,Kokoro
"I was certain that our neighbors were hoping to be asked, and that if they were disappointed, they would indeed start gossiping.“We are not in Tokyo, you know,” said my father.",Natsume Soseki,Kokoro
"“Country people are rather fussy and resentful.”“You must consider your father’s reputation too,” said my mother.I could not go on being stubborn.",Natsume Soseki,Kokoro
I began to think that it would be better to let my parents do as they pleased.“I was merely saying that you need not do it for my sake.,Natsume Soseki,Kokoro
"But if you are afraid of gossip, then of course it’s a different matter.",Natsume Soseki,Kokoro
"Who am I to insist on something that may do you harm?”“You embarrass me with your argumentative talk,” said my father sourly.“It isn’t that your father is saying that we are not having a party for your sake,” said my mother.",Natsume Soseki,Kokoro
"“But even you must be aware of one’s duty to one’s neighbors.”My mother, like all women, was inclined, at times, to make incoherent remarks.",Natsume Soseki,Kokoro
"In loquacity, however, she was more than a match for my father and me even when we sided together against her.“The trouble with education,” said my father, “is that it makes a man argumentative.”He said no more then.",Natsume Soseki,Kokoro
"But in that simple remark, I saw clearly the character of his resentment towards me, which I had sensed before.",Natsume Soseki,Kokoro
"Not realizing that I myself was being rather difficult, I felt strongly the injustice of my father’s reproach.That evening, there was a change in my father’s mood.",Natsume Soseki,Kokoro
He asked me when it would be convenient to hold the dinner party.,Natsume Soseki,Kokoro
He knew perfectly well that I was then spending my time in complete idleness.,Natsume Soseki,Kokoro
His asking the question was therefore his way of trying to bring about a reconciliation.,Natsume Soseki,Kokoro
"I could not but be touched by my father’s gentleness, and I became more obedient.",Natsume Soseki,Kokoro
"After a short discussion, we agreed upon the date.Before the day of the dinner party arrived, however, an important event took place.",Natsume Soseki,Kokoro
Emperor Meiji was taken ill.,Natsume Soseki,Kokoro
"This news, which was spread throughout the nation by the newspapers, reached us like a gust of wind, blowing away the plans for a graduation party which had been tentatively made, not without difficulty, in an insignificant country house.“I think that we had better cancel the dinner,” said my father when he read the news, looking at me over the top of his spectacles.",Natsume Soseki,Kokoro
"He then became silent, and it seemed to me that he was thinking of his own illness.",Natsume Soseki,Kokoro
"I sat quietly too, thinking of the Emperor who had so recently attended the graduation ceremony at the university, as he was wont to do every year.I brought out the books from my suitcase, and in the silent, old house, too large for the three of us, I began to read them.",Natsume Soseki,Kokoro
"For some reason, I could not settle down.",Natsume Soseki,Kokoro
It had been easier to study in the middle of bustling Tokyo.,Natsume Soseki,Kokoro
"In the small room on the second floor of the boarding house, where I could hear the distant sound of running trams, I had found no difficulty in concentrating on whatever I was reading.Often, I found myself dozing over my books, and sometimes, I went as far as to bring out my pillow and take a nap in earnest.",Natsume Soseki,Kokoro
"I would wake to the cry of the cicadas, which at first would seem to have been a part of my dreams, and then suddenly, I would be fully awake, and find the harsh cry almost unbearable.",Natsume Soseki,Kokoro
"Sometimes, I would lie still and listen to it for a moment or two, and my heart would fill with sadness.I wrote to various friends.",Natsume Soseki,Kokoro
"Sometimes, I sent short notes written on postcards, and sometimes, long letters.",Natsume Soseki,Kokoro
"Some of my friends were still in Tokyo, and some had gone home to distant provinces.",Natsume Soseki,Kokoro
"Some wrote back, and some did not.",Natsume Soseki,Kokoro
"I did not, of course, forget Sensei.",Natsume Soseki,Kokoro
"I wrote him a long letter, covering three double pages of foolscap paper with small handwriting, and told him all that had happened to me since my return.",Natsume Soseki,Kokoro
"As I sealed the envelope, I wondered if Sensei would still be in Tokyo.",Natsume Soseki,Kokoro
"It was the custom, whenever Sensei and his wife went away, for a lady of about fifty, with her hair cut and let down in the style affected by gentlewomen of her age, to come and look after the house.",Natsume Soseki,Kokoro
"Once, when I asked Sensei who the lady was, he asked me in turn, “Who do you think she is?” When I said that I took her for some relation of his, he replied, “But I have no relations.” Indeed, Sensei had come to ignore completely the existence of his family in his home province.",Natsume Soseki,Kokoro
"The lady, it turned out, was related to Sensei’s wife.I thought of this lady, then, as I went out to post my letter, and I wondered whether she would have the sense and the kindness to forward it, should Sensei and his wife have left by the time it reached Tokyo.",Natsume Soseki,Kokoro
"I knew, of course, that I had said nothing of importance in the letter.",Natsume Soseki,Kokoro
It was simply that I was lonely.,Natsume Soseki,Kokoro
"I hoped for a reply from him, but it never came.My father did not show as much interest in chess as he had done the previous winter.",Natsume Soseki,Kokoro
"The chessboard lay in the corner of the ornamental alcove, covered with dust.",Natsume Soseki,Kokoro
He seemed more quiet than ever since the Emperor’s illness.,Natsume Soseki,Kokoro
"Every day, he would wait for the newspaper to arrive, and when it came, he would read it first.",Natsume Soseki,Kokoro
"Then he would bring it to me, and say:“Look, there’s more news of His Majesty today.”He always referred to the Emperor as “His Majesty.”“I don’t wish to seem irreverent,” he once said, “but it does look as if His Majesty’s illness is not unlike mine.”I could see deep anxiety on his face as he said this, and I thought to myself, “How long will it be before he faints again?”“But I am sure His Majesty will be all right,” my father said.",Natsume Soseki,Kokoro
"“Why, if a worthless fellow like me can be up and about like this .",Natsume Soseki,Kokoro
.,Natsume Soseki,Kokoro
".”Despite his attempts at being optimistic, however, I suspected that he feared the worst for himself.“Father is really worried about his illness, you know,” I said to my mother.",Natsume Soseki,Kokoro
"“It doesn’t look as if he expects to live another ten or twenty years, as you seem to think he did.”My mother appeared to be perplexed by my words.“Why don’t you persuade him to play chess with you,” she said.I brought out the chessboard, and dusted it.My father’s health grew steadily worse.",Natsume Soseki,Kokoro
"The old straw hat with the handkerchief attached to it, which had so amazed me when I first saw it on my father, now was laid aside.",Natsume Soseki,Kokoro
"And every time I saw it lying on the smoke-blackened shelf, I felt pity for him.",Natsume Soseki,Kokoro
"Before, when he had been active, I had wished that he would not move about so much.",Natsume Soseki,Kokoro
"But I hated to see him lose his old vigor, and to find him sitting about the house so quietly.",Natsume Soseki,Kokoro
"My mother and I talked often of my father’s health.“It’s just his mood,” she once said.",Natsume Soseki,Kokoro
“He is depressed.” She seemed to think that my father was depressed because of the Emperor’s illness.,Natsume Soseki,Kokoro
"I could not agree with her.“I don’t think that it is simply his mood,” I said.",Natsume Soseki,Kokoro
"“I think that he is feeling really ill.”I began then to consider seriously calling in a good specialist once more and have him examine my father.“You can’t be enjoying yourself very much this summer,” my mother said.",Natsume Soseki,Kokoro
“We haven’t even celebrated your graduation.,Natsume Soseki,Kokoro
"Your father hasn’t been well, and now, His Majesty .",Natsume Soseki,Kokoro
.,Natsume Soseki,Kokoro
.,Natsume Soseki,Kokoro
"We should have had a dinner party immediately after your return.”I had come home on the fifth or sixth of July, and it was about a week after that that my parents had started discussing plans for the dinner.",Natsume Soseki,Kokoro
They had then decided to hold it the following week.,Natsume Soseki,Kokoro
"One might say that due to the easygoing ways of my parents who, like all country people, could do nothing in a hurry, I had been spared an unpleasant social obligation.",Natsume Soseki,Kokoro
"But my mother, who did not understand me, could not see this.When the newspaper announcing the Emperor’s death arrived, my father said: “Oh!",Natsume Soseki,Kokoro
"Oh!” And then “Oh, His Majesty is gone at last.",Natsume Soseki,Kokoro
I too .,Natsume Soseki,Kokoro
.,Natsume Soseki,Kokoro
.” My father then fell silent.I went to town to buy some black crepe.,Natsume Soseki,Kokoro
We wrapped a piece of it around the golden ball at the end of the flag pole.,Natsume Soseki,Kokoro
"From another piece of crepe, we made a ribbon about three inches wide, and hung it from the pole near the top.",Natsume Soseki,Kokoro
The pole was then attached slantwise to one of the gate posts.,Natsume Soseki,Kokoro
"The air was very still, and both the flag and the black ribbon hung limply.",Natsume Soseki,Kokoro
The old gate of our house had a thatched roof over it.,Natsume Soseki,Kokoro
The thatch had acquired a grey ashlike hue from years of exposure to wind and rain.,Natsume Soseki,Kokoro
"One could see that in places, it had become very uneven.",Natsume Soseki,Kokoro
"I went out alone into the road, and looked at the white muslin flag with the red rising sun in the center.",Natsume Soseki,Kokoro
The flag and the black ribbon dangling by its side stood out in relief against the dirty grey of the thatch.,Natsume Soseki,Kokoro
A question that Sensei had once asked me suddenly came to my mind.,Natsume Soseki,Kokoro
“What is your house like?” he had asked.,Natsume Soseki,Kokoro
“I wonder if the style of architecture in your part of the country is different from that in mine?” I wanted Sensei to see the old house where I was born.,Natsume Soseki,Kokoro
"But, at the same time, I felt a little ashamed of it.I went back to the house.",Natsume Soseki,Kokoro
"I sat at my desk, and as I read the newspaper, I thought of far-off Tokyo.",Natsume Soseki,Kokoro
"I imagined this city, the greatest in all Japan, immersed in gloom, yet bustling with activity despite the darkness.",Natsume Soseki,Kokoro
"There was but one light shining, and that came from Sensei’s house.",Natsume Soseki,Kokoro
I could not know then that this light too would be swallowed up by the silent whirlpool.,Natsume Soseki,Kokoro
"I could not know that very soon, this light would be snuffed out, and that I would be left in a world of total darkness.Thinking that I would write to Sensei about the death of the Emperor, I picked up my pen.",Natsume Soseki,Kokoro
"After I had written ten lines or so, I decided not to write the letter after all.",Natsume Soseki,Kokoro
I tore up the paper and threw the bits into the wastepaper basket.,Natsume Soseki,Kokoro
(I thought that it would be senseless to write to him about such a matter.,Natsume Soseki,Kokoro
"Besides, I had little hope of getting a reply from him.)",Natsume Soseki,Kokoro
"If only he would write to me, I thought, knowing that I had begun the letter simply out of loneliness.Some time towards the middle of August, I received a letter from a friend of mine, asking me if I would be interested in a post in a certain provincial secondary school.",Natsume Soseki,Kokoro
"This friend, through economic necessity, had been spending a great deal of his time looking for such posts for himself.",Natsume Soseki,Kokoro
"The post had been offered to him, but since he had already accepted an offer from a school in a better district, he had been considerate enough to inform me of the opening.",Natsume Soseki,Kokoro
"I wrote back immediately, saying that I was not interested, and suggesting that he write to a mutual friend of ours who, I knew, was desperately wanting a teaching post.After I had posted the letter, I told my parents of the opening.",Natsume Soseki,Kokoro
"They showed no displeasure when they heard that I had decided not to consider it.“Surely, there is no need for you to go to such a place,” they said.",Natsume Soseki,Kokoro
“You will get a better offer.”I began to suspect then that my parents had rather high hopes for my future.,Natsume Soseki,Kokoro
"And it soon became clear that in their ignorance, they were expecting their university-educated son to find an important position with a huge salary.“You must realize,” I said, “that good jobs are extremely hard to come by these days.",Natsume Soseki,Kokoro
Please remember that my field of specialization is quite different from my elder brother’s.,Natsume Soseki,Kokoro
Things have changed too since his day.,Natsume Soseki,Kokoro
"You mustn’t think that I am in the same happy situation as he was when he graduated.”“But you are a university graduate all the same,” said my father a little sullenly.",Natsume Soseki,Kokoro
“You mustn’t blame us if we now expect you to be financially independent.,Natsume Soseki,Kokoro
"It’s rather embarrassing, you know, not to have an answer when I am asked, ‘Now that your younger son has graduated, what is he going to do?’ ”The little community, of which my father had been a part for so many years, was his world, and he could not think beyond it.",Natsume Soseki,Kokoro
"What he wanted me to do was find a position worthy of my qualifications, so that his reputation in the community would not be harmed.",Natsume Soseki,Kokoro
"He did not wish to be embarrassed when his neighbors asked him: “I suppose your son will be earning a lot of money now that he has graduated from the university?” or “He will be earning about a hundred yen a month, perhaps?” To my parents, I, who was inclined to regard the great metropolis as my base of operations, must have seemed as weird as a creature that walked with its feet up in the air.",Natsume Soseki,Kokoro
"Indeed, I myself sometimes felt as alien to my surroundings as such a being would have done.",Natsume Soseki,Kokoro
"I decided to say nothing, rather than try to explain to them clearly what my feelings were.",Natsume Soseki,Kokoro
"The gulf between us was too great.“This is the sort of occasion when one tries to make use of one’s contacts,” said my mother.",Natsume Soseki,Kokoro
"“Now, what about this man Sensei that you are constantly talking about?”That was the extent of her understanding of my friendship with Sensei.",Natsume Soseki,Kokoro
"She could not be expected to see that though Sensei might advise me to make sure of my inheritance before my father died, he was not the sort of person that would go out of his way to help me find a position.“And what does this Sensei do?” asked my father.“He does nothing,” I replied.It was my impression that I had already told both my father and my mother that Sensei did nothing; and if I was not mistaken in thinking so, then my father should have remembered this.“Tell me,” said my father, not without sarcasm, “why is it that he does nothing?",Natsume Soseki,Kokoro
"One would think that such a man as he, whom you seem to respect so highly, would find some kind of employment.”What he really meant to say, it seemed to me, was that any man worth his salt would find some useful occupation, and that only a ne’er-do-well would be content to live in idleness.“True, I don’t earn a regular salary,” my father continued.",Natsume Soseki,Kokoro
“But you must admit that even a simple fellow like me finds something to do.,Natsume Soseki,Kokoro
"No one can say that I do nothing.”I still remained silent.“If this man is as clever as you say he is,” said my mother, “then I’m sure he will find you a job.",Natsume Soseki,Kokoro
"Have you asked him?”“No,” I said.“Well now, that won’t do, will it?” said my mother.",Natsume Soseki,Kokoro
“Why don’t you ask him?,Natsume Soseki,Kokoro
"Write him a letter.”“Yes,” I said half-heartedly, and left the room.It was obvious that my father was afraid of his illness.",Natsume Soseki,Kokoro
"But he tried to keep his fears to himself, and whenever the doctor came, he did not bother him with senseless questions.",Natsume Soseki,Kokoro
"The doctor, in his turn, remained discreetly silent.My father seemed to be thinking about what would happen after his death.",Natsume Soseki,Kokoro
"It was apparent at least that he often tried to picture to himself life in the house with him gone.“You know,” he once said to me, “There are advantages and disadvantages in having one’s children educated.",Natsume Soseki,Kokoro
"You take the trouble to give them an education, and when they are through with their studies, they go away, and never come home.",Natsume Soseki,Kokoro
"Why, you can almost say that education is a means of separating children from their parents.”Indeed, it was because my elder brother had received a university education that he had gone away to a distant province.",Natsume Soseki,Kokoro
"I too, because of my education, had resolved to live in Tokyo.",Natsume Soseki,Kokoro
"It was not unreasonable, then, that my father should complain about his children.",Natsume Soseki,Kokoro
"No doubt, it was very sad for him to imagine my mother left all alone in the country house where he had lived for so many years.For him, the house was the family home, and he would never have contemplated living anywhere else.",Natsume Soseki,Kokoro
"He took it for granted, too, that my mother would remain there until she died.",Natsume Soseki,Kokoro
"The thought, therefore, of my mother living in solitude in the big house gave him considerable anxiety.",Natsume Soseki,Kokoro
"That he should, at the same time, insist on my going to Tokyo to find a decent position struck me as being inconsistent.",Natsume Soseki,Kokoro
This inconsistency on his part amused me.,Natsume Soseki,Kokoro
"Also, I welcomed it, since I could go to Tokyo with his full approval.I dared not allow my father and mother to think that I was not trying hard to find a post.",Natsume Soseki,Kokoro
"I wrote to Sensei, and explained the situation at home.",Natsume Soseki,Kokoro
"I said that I was willing to do any kind of work so long as I was qualified for it, and asked him to help me find an opening somewhere.",Natsume Soseki,Kokoro
I wrote the letter believing that Sensei would take no notice of my request.,Natsume Soseki,Kokoro
"Besides, I thought to myself, even if he wished to help me, he could do very little, since he led such a secluded life.",Natsume Soseki,Kokoro
"I was certain, however, that he would answer my letter.Before I sealed the letter, I went up to my mother and said:“See, I’ve written a letter to Sensei as you suggested.",Natsume Soseki,Kokoro
"Won’t you read it?”As I had expected, my mother did not read the letter.“Is that so?” she said.",Natsume Soseki,Kokoro
"“In that case, you had better post it at once.",Natsume Soseki,Kokoro
You should have written it much sooner.,Natsume Soseki,Kokoro
One shouldn’t have to be prodded to do these things.”My mother still treated me like a child.,Natsume Soseki,Kokoro
"To be truthful, I did feel rather childish then.“I should warn you, however,” I said, “that merely writing a letter won’t be enough.",Natsume Soseki,Kokoro
"I must go up to Tokyo—perhaps in September.”“That may be so, but it never does any harm to write to one’s friends first.",Natsume Soseki,Kokoro
"How do you know that they won’t suddenly find something for you?”“Yes, of course.",Natsume Soseki,Kokoro
"Well, let us talk about it again when I get a letter from Sensei.",Natsume Soseki,Kokoro
"He is sure to write to me.”I believed that in such a matter, Sensei would be quite conscientious.",Natsume Soseki,Kokoro
"I waited confidently, therefore, to hear from him.",Natsume Soseki,Kokoro
But I was disappointed.,Natsume Soseki,Kokoro
"A whole week passed, and there was no letter.“He has probably gone away on holiday,” I said to my mother, feeling that I should offer some sort of excuse for Sensei’s silence.",Natsume Soseki,Kokoro
"It was not only my mother, but myself also, that I was trying to convince.",Natsume Soseki,Kokoro
"For my own peace of mind, I had to explain to myself that Sensei would not have ignored my request without good reason.Sometimes I would forget my father’s illness, and toy with the idea of leaving immediately for Tokyo.",Natsume Soseki,Kokoro
"My father too seemed occasionally to forget that he was ill, and though he was not unaware of the need to set his affairs in order before his death, he did nothing about it.",Natsume Soseki,Kokoro
"No opportunity ever arose for me to approach him about my share of the estate as Sensei had advised.Finally, at the beginning of September, I decided to go to Tokyo.",Natsume Soseki,Kokoro
"I asked my father if he would continue sending me the allowance that I had received when I was at the university.“I must go,” I said, “if I am to find the kind of job that you have in mind for me.”I made it seem as though I wished to go to Tokyo merely to realize my father’s hopes for me.“Of course, I want the allowance only until I find a job.”Secretly, I felt that there was little chance of my finding a decent position.",Natsume Soseki,Kokoro
"But my father, who was somewhat removed from the realities of the world outside, firmly believed otherwise.“All right,” he said.",Natsume Soseki,Kokoro
"“Since it will only be for a short time, I’ll see to it that you get your allowance.",Natsume Soseki,Kokoro
"But only for a short time, mind.",Natsume Soseki,Kokoro
You must become independent as soon as you find employment.,Natsume Soseki,Kokoro
"It really isn’t right that one should, immediately after graduating, live on others.",Natsume Soseki,Kokoro
It would seem that the younger generation today knows only how to spend money.,Natsume Soseki,Kokoro
"It doesn’t seem to occur to them that money has to be made too.”He said other things in his lecture to me, among them being: “In my day, parents were supported by their children.",Natsume Soseki,Kokoro
"Today, the children are supported forever by their parents.” I listened quietly.At last, the lecture seemed to be over, and I was about to get up when my father asked me when I intended to leave.",Natsume Soseki,Kokoro
"I said that I should go as soon as possible.“Ask your mother to choose a propitious day for your departure, then,” said my father.“Yes, I’ll do that,” I said.I was being unusually obedient.",Natsume Soseki,Kokoro
I did not want to anger my father before leaving home.,Natsume Soseki,Kokoro
"His last words to me, before I left the room, were: “With you gone, this house will seem lonely again.",Natsume Soseki,Kokoro
There will be no one but your mother and myself.,Natsume Soseki,Kokoro
I wish my health were better.,Natsume Soseki,Kokoro
"As it is, one can’t tell what will happen.”I comforted my father as well as I could, and then went back to my desk.",Natsume Soseki,Kokoro
"I sat down amongst my books, which were scattered all over the floor, and for a long time, I thought about my father’s plaintive words and the sadness in his eyes as he said them.",Natsume Soseki,Kokoro
I could hear the cicadas singing outside.,Natsume Soseki,Kokoro
These were different from those that I had heard in the early part of the summer.,Natsume Soseki,Kokoro
"These were the little ones, the tsuku-tsuku-boshi.1 Every summer, when I was home for the holidays, I would often sit and listen to the piercing song of the cicadas and find myself falling into a strangely sorrowful mood.",Natsume Soseki,Kokoro
It was as if sorrow crept into my heart with the cry of these insects.,Natsume Soseki,Kokoro
"And I would stay absolutely still, thinking of my own loneliness.But that summer, the nature of my melancholy seemed gradually to change.",Natsume Soseki,Kokoro
"I thought often of the fate of those that I knew, and sometimes I wondered whether it was not like that of the large cicadas of early summer, which had so soon been replaced by the tsuku-tsuku-boshi.",Natsume Soseki,Kokoro
"I thought of my sorrowing father, and then of Sensei, who had not yet answered my letter.",Natsume Soseki,Kokoro
It was natural that I should associate the two in my thoughts.,Natsume Soseki,Kokoro
The contrast between them was so sharp that I could not think of one without thinking of the other.There was little that I did not know about my father.,Natsume Soseki,Kokoro
The regret I would feel if we were parted would be no more than that of any son who was fond of his father.,Natsume Soseki,Kokoro
"On the other hand, there was much that I did not know about Sensei.",Natsume Soseki,Kokoro
"He had not yet told me about his past, as he had promised.",Natsume Soseki,Kokoro
"In short, Sensei still remained for me a figure half-hidden in the shadows.",Natsume Soseki,Kokoro
I could not be content until he was fully revealed to me.,Natsume Soseki,Kokoro
"I could not bear the thought of being parted from him before then.My mother consulted the calendar, and we decided on a propitious day for my departure.It was, I think, two days before I was due to leave that my father fainted once more.",Natsume Soseki,Kokoro
"It was evening, and I had just finished roping up my trunk which was filled with books and clothing.",Natsume Soseki,Kokoro
My father had gone to take his bath.,Natsume Soseki,Kokoro
"My mother, who had followed him to scrub his back, suddenly called to me in a loud voice.",Natsume Soseki,Kokoro
I found my father lying in my mother’s arms.,Natsume Soseki,Kokoro
"But as soon as he was back in his room, he said, “I’m all right now.” I sat down by his bed, however, and cooled his forehead with a wet cloth.",Natsume Soseki,Kokoro
"It was nine o’clock before I was able to have a light snack, in lieu of the dinner I had missed.The next day he seemed better than we had expected.",Natsume Soseki,Kokoro
"Taking no notice of our remonstrances, he walked to the bathroom alone.“I’m all right now,” he would repeatedly say to me, as he had done the previous winter.",Natsume Soseki,Kokoro
"Then, he had been more or less all right as he had claimed.",Natsume Soseki,Kokoro
I thought hopefully that he might be proved right once more.,Natsume Soseki,Kokoro
"Despite persistent questioning, however, the doctor would tell me nothing, except that constant care was necessary.",Natsume Soseki,Kokoro
"The day which had been fixed for my departure arrived, but through anxiety for my father, I decided to postpone my trip to Tokyo.“I think I’ll stay until things are more certain,” I said to my mother.“Yes, please do,” she said imploringly.When my father had shown himself well enough to wander about the garden or the backyard, my mother had been unduly optimistic.",Natsume Soseki,Kokoro
"But now, she was more worried and nervous than I thought necessary.“Were you not going to Tokyo today?” asked my father later that day.“Yes, but I’ve decided to stay a little longer.”“Because of me?” he asked.I hesitated for a moment.",Natsume Soseki,Kokoro
"If I said yes, I would be admitting that I thought his condition serious.",Natsume Soseki,Kokoro
I wanted to spare his feelings if could.,Natsume Soseki,Kokoro
"But he seemed to read my thoughts.“I am sorry,” he said, and turned towards the garden.I went back to my room, and stared at the trunk lying on the floor.",Natsume Soseki,Kokoro
"It was tightly bound, all ready for my journey.",Natsume Soseki,Kokoro
"I stood before it for a while, wondering vaguely if I should start unpacking.Three or four days went by.",Natsume Soseki,Kokoro
I was in such an unsettled frame of mind that I felt rather like a man who was neither sitting down nor standing up.,Natsume Soseki,Kokoro
My father then fainted again.,Natsume Soseki,Kokoro
"This time the doctor ordered absolute quiet.“What are we going to do?” said my mother in almost a whisper, so that my father would not hear.",Natsume Soseki,Kokoro
She looked rather frightened and helpless.,Natsume Soseki,Kokoro
I was prepared to send telegrams to my elder brother and younger sister.,Natsume Soseki,Kokoro
"But my father, who was now confined to his bed, seemed hardly to be suffering at all.",Natsume Soseki,Kokoro
"To look at him and to hear him chatting, one would have said that he had nothing more serious than a cold.",Natsume Soseki,Kokoro
"Moreover, his appetite was even better than usual.",Natsume Soseki,Kokoro
"He would not listen to us whenever we warned him against overeating.“I am going to die anyway,” he once said.",Natsume Soseki,Kokoro
“I may as well eat all the delicacies while I can.”My father’s idea of a “delicacy” struck me as being at once comic and pathetic.,Natsume Soseki,Kokoro
"He was not a townsman, and so did not know what real delicacies were.",Natsume Soseki,Kokoro
"Often, late at night, he would ask my mother for grilled rice cake, and eat it with gusto.“I wonder why he is always so parched?” my mother said.",Natsume Soseki,Kokoro
“It may very well be that there is still some strength left in him.”My poor mother had chosen the gravest of symptoms on which to pin her hopes.,Natsume Soseki,Kokoro
"She had however said parched,2 a word which in the old days meant hungry as well as thirsty, but only when applied to sick people.When my uncle called, my father would not let him go.",Natsume Soseki,Kokoro
"He wished him to stay mostly because he was lonely, of course, but I suspected also that he wanted someone to complain to about our reluctance to give him the kind of food he craved.My father’s condition remained the same for a week or so.",Natsume Soseki,Kokoro
"During that time, I wrote a long letter to my brother in Kyushu.",Natsume Soseki,Kokoro
I had my mother write to my sister.,Natsume Soseki,Kokoro
I thought that this would probably be the last time we would be writing them about my father’s health.,Natsume Soseki,Kokoro
"For this reason, I saw to it that they were warned that the next time they received any communication from us, it would be in the form of a telegram asking them to come home.My brother was a busy man.",Natsume Soseki,Kokoro
My sister was with child.,Natsume Soseki,Kokoro
We could therefore not expect them to come home unless my father’s condition became really serious.,Natsume Soseki,Kokoro
"On the other hand, we did not want them to go to all the trouble of coming to see him only to find that they were too late.",Natsume Soseki,Kokoro
"No one knew how much I worried over the problem of when to send the telegrams.“I can’t tell you precisely when the crisis will come,” said the doctor whom we had brought in from the nearest big town.",Natsume Soseki,Kokoro
"“All I can say is that it may come any time.”After talking it over with my mother, I decided to ask the doctor to send us a reliable nurse from the town hospital.",Natsume Soseki,Kokoro
"The nurse arrived, dressed in her white uniform, and when she presented herself to my father, he looked at her rather strangely.My father had known for some time that his disease was fatal.",Natsume Soseki,Kokoro
"But when at last death was very close, he seemed unable to recognize it.“When I am better,” he said, “I must go to Tokyo once more, and enjoy myself.",Natsume Soseki,Kokoro
Who knows when any of us will die?,Natsume Soseki,Kokoro
"We should do all the things we want to do while we can.”There was nothing that my mother could say, except: “When you go, please take me with you.”But sometimes, my father would become very sad, and say: “When I die, please look after your mother.”I was then reminded of that evening at Sensei’s house, just after I had graduated, when Sensei had repeatedly used the phrase “when I die” in his wife’s presence.",Natsume Soseki,Kokoro
"And I remembered the smile on Sensei’s face as he said it, and how his wife had refused to listen any more, saying, “Please don’t say it again.",Natsume Soseki,Kokoro
"It’s so unlucky.” Then, death had been simply a matter for speculation.",Natsume Soseki,Kokoro
"But now, it was something that might soon become a reality.",Natsume Soseki,Kokoro
I could not very well imitate Sensei’s wife.,Natsume Soseki,Kokoro
But I had to say something to divert my father’s mind from the thought of death.“Please don’t talk like that.,Natsume Soseki,Kokoro
"Remember, you are coming to Tokyo to enjoy yourself when you are better.",Natsume Soseki,Kokoro
And mother is coming with you.,Natsume Soseki,Kokoro
You will really be amazed to see how much Tokyo has changed since your last visit.,Natsume Soseki,Kokoro
"For example, the tram lines have become numerous, and you know how they affect the appearance of streets.",Natsume Soseki,Kokoro
There’s been a rearrangement of the boroughs too.,Natsume Soseki,Kokoro
"Why, one can say that in Tokyo today, there’s not a moment of quiet, day or night.”Perhaps, in my anxiety to please my father, I chattered more than I should.",Natsume Soseki,Kokoro
"He seemed to enjoy listening to me, however.Owing to his illness, the number of visitors to our house increased.",Natsume Soseki,Kokoro
"Our relations living nearby came to see him frequently, perhaps at the rate of one every two days.",Natsume Soseki,Kokoro
"Even those relations who lived far away, and who had become estranged from us, were among the visitors.“Why,” said one of them, after he had seen my father, “he is much better than I thought.",Natsume Soseki,Kokoro
I am sure he will be all right.,Natsume Soseki,Kokoro
"He has no trouble talking, and his face isn’t any thinner.” Besides him, there were others who felt the same way about my father’s condition.Our household, which on my return had struck me as being almost too quiet, now became disturbingly busy.",Natsume Soseki,Kokoro
"And my father, the only immobile figure in the growing commotion, became steadily worse.",Natsume Soseki,Kokoro
"After consulting my mother and my uncle, I decided to send the telegrams.",Natsume Soseki,Kokoro
"A reply came from my brother, saying that he would leave for home at once.",Natsume Soseki,Kokoro
"There was a telegram from my brother-in-law, saying that he would be coming.",Natsume Soseki,Kokoro
"My sister had had a miscarriage in her previous pregnancy, and he had sworn that the next time, he would do everything possible to help prevent another such occurrence.",Natsume Soseki,Kokoro
"We had thought it probable, therefore, that he would come alone.Despite the unsettling circumstances, however, I was able to enjoy moments of privacy.",Natsume Soseki,Kokoro
"Sometimes, I had even time enough to read ten pages of a book without interruption.",Natsume Soseki,Kokoro
"The trunk, once so carefully packed, was now lying open on the floor.",Natsume Soseki,Kokoro
"Every so often, I would go to it, and pull out a book that I happened to want.",Natsume Soseki,Kokoro
"Looking back on the daily schedule for the summer that I had set myself before leaving Tokyo, I decided that I had been able to complete only about one-third of the work that I should have done by then.",Natsume Soseki,Kokoro
"The unpleasant feeling that I had not worked hard enough was one that I had often experienced before, though only very rarely had I ever accomplished so little as I had that summer.",Natsume Soseki,Kokoro
"I was weighed down by the depressing thought that such perhaps was the normal state of things in every man’s life.Sitting thus unhappily, I thought again about my father’s illness.",Natsume Soseki,Kokoro
I wondered how things would be after he was dead.,Natsume Soseki,Kokoro
"And once more, side by side with the image of my father, there appeared in my thoughts the image of Sensei.",Natsume Soseki,Kokoro
"With my mind’s eye I gazed upon these two figures, so different from each other in position, in education, and in character.My mother looked in around the door of my room, and found me sitting amongst my scattered books with my arms folded.",Natsume Soseki,Kokoro
I had not long before left my father’s bedside.“Why don’t you take a nap?” she said.,Natsume Soseki,Kokoro
“You must be tired.”She could not see that I was not suffering from physical fatigue.,Natsume Soseki,Kokoro
But I was not such a child as to expect my mother to guess my mood.,Natsume Soseki,Kokoro
