text,author,book
She left thesheet where it was.,Franz Kafka,Metamorphosis
"Gregor even thought he glimpsed a look ofgratitude one time when he carefully looked out from under the sheetto see how his sister liked the new arrangement.For the first fourteen days, Gregor's parents could not bringthemselves to come into the room to see him.",Franz Kafka,Metamorphosis
"He would often hearthem say how they appreciated all the new work his sister was doingeven though, before, they had seen her as a girl who was somewhatuseless and frequently been annoyed with her.",Franz Kafka,Metamorphosis
"But now the two ofthem, father and mother, would often both wait outside the door ofGregor's room while his sister tidied up in there, and as soon asshe went out again she would have to tell them exactly howeverything looked, what Gregor had eaten, how he had behaved thistime and whether, perhaps, any slight improvement could be seen.His mother also wanted to go in and visit Gregor relatively soon buthis father and sister at first persuaded her against it.",Franz Kafka,Metamorphosis
"Gregorlistened very closely to all this, and approved fully.",Franz Kafka,Metamorphosis
"Later,though, she had to be held back by force, which made her call out:""Let me go and see Gregor, he is my unfortunate son!",Franz Kafka,Metamorphosis
Can't youunderstand I have to see him?,Franz Kafka,Metamorphosis
""", and Gregor would think to himselfthat maybe it would be better if his mother came in, not every dayof course, but one day a week, perhaps; she could understandeverything much better than his sister who, for all her courage, wasstill just a child after all, and really might not have had anadult's appreciation of the burdensome job she had taken on.Gregor's wish to see his mother was soon realised.",Franz Kafka,Metamorphosis
"Out ofconsideration for his parents, Gregor wanted to avoid being seen atthe window during the day, the few square meters of the floor didnot give him much room to crawl about, it was hard to just liequietly through the night, his food soon stopped giving him anypleasure at all, and so, to entertain himself, he got into the habitof crawling up and down the walls and ceiling.",Franz Kafka,Metamorphosis
"He was especiallyfond of hanging from the ceiling; it was quite different from lyingon the floor; he could breathe more freely; his body had a lightswing to it; and up there, relaxed and almost happy, it might happenthat he would surprise even himself by letting go of the ceiling andlanding on the floor with a crash.",Franz Kafka,Metamorphosis
"But now, of course, he had farbetter control of his body than before and, even with a fall asgreat as that, caused himself no damage.",Franz Kafka,Metamorphosis
"Very soon his sisternoticed Gregor's new way of entertaining himself - he had, afterall, left traces of the adhesive from his feet as he crawled about -and got it into her head to make it as easy as possible for him byremoving the furniture that got in his way, especially the chest ofdrawers and the desk.",Franz Kafka,Metamorphosis
"Now, this was not something that she would beable to do by herself; she did not dare to ask for help from herfather; the sixteen year old maid had carried on bravely since thecook had left but she certainly would not have helped in this, shehad even asked to be allowed to keep the kitchen locked at all timesand never to have to open the door unless it was especiallyimportant; so his sister had no choice but to choose some time whenGregor's father was not there and fetch his mother to help her.",Franz Kafka,Metamorphosis
"Asshe approached the room, Gregor could hear his mother express herjoy, but once at the door she went silent.",Franz Kafka,Metamorphosis
"First, of course, hissister came in and looked round to see that everything in the roomwas alright; and only then did she let her mother enter.",Franz Kafka,Metamorphosis
Gregor hadhurriedly pulled the sheet down lower over the couch and put morefolds into it so that everything really looked as if it had justbeen thrown down by chance.,Franz Kafka,Metamorphosis
"Gregor also refrained, this time, fromspying out from under the sheet; he gave up the chance to see hismother until later and was simply glad that she had come.",Franz Kafka,Metamorphosis
"""You cancome in, he can't be seen"", said his sister, obviously leading herin by the hand.",Franz Kafka,Metamorphosis
"The old chest of drawers was too heavy for a pairof feeble women to be heaving about, but Gregor listened as theypushed it from its place, his sister always taking on the heaviestpart of the work for herself and ignoring her mother's warnings thatshe would strain herself.",Franz Kafka,Metamorphosis
This lasted a very long time.,Franz Kafka,Metamorphosis
"Afterlabouring at it for fifteen minutes or more his mother said it wouldbe better to leave the chest where it was, for one thing it was tooheavy for them to get the job finished before Gregor's father gothome and leaving it in the middle of the room it would be in his wayeven more, and for another thing it wasn't even sure that taking thefurniture away would really be any help to him.",Franz Kafka,Metamorphosis
"She thought justthe opposite; the sight of the bare walls saddened her right to herheart; and why wouldn't Gregor feel the same way about it, he'd beenused to this furniture in his room for a long time and it would makehim feel abandoned to be in an empty room like that.",Franz Kafka,Metamorphosis
"Then, quietly,almost whispering as if wanting Gregor (whose whereabouts she didnot know) to hear not even the tone of her voice, as she wasconvinced that he did not understand her words, she added ""and bytaking the furniture away, won't it seem like we're showing thatwe've given up all hope of improvement and we're abandoning him tocope for himself?",Franz Kafka,Metamorphosis
"I think it'd be best to leave the room exactly theway it was before so that when Gregor comes back to us again he'llfind everything unchanged and he'll be able to forget the time inbetween all the easier"".Hearing these words from his mother made Gregor realise that thelack of any direct human communication, along with the monotonouslife led by the family during these two months, must have made himconfused - he could think of no other way of explaining to himselfwhy he had seriously wanted his room emptied out.",Franz Kafka,Metamorphosis
"Had he reallywanted to transform his room into a cave, a warm room fitted outwith the nice furniture he had inherited?",Franz Kafka,Metamorphosis
"That would have let himcrawl around unimpeded in any direction, but it would also have lethim quickly forget his past when he had still been human.",Franz Kafka,Metamorphosis
"He hadcome very close to forgetting, and it had only been the voice of hismother, unheard for so long, that had shaken him out of it.",Franz Kafka,Metamorphosis
"Nothingshould be removed; everything had to stay; he could not do withoutthe good influence the furniture had on his condition; and if thefurniture made it difficult for him to crawl about mindlessly thatwas not a loss but a great advantage.His sister, unfortunately, did not agree; she had become used to theidea, not without reason, that she was Gregor's spokesman to hisparents about the things that concerned him.",Franz Kafka,Metamorphosis
"This meant that hismother's advice now was sufficient reason for her to insist onremoving not only the chest of drawers and the desk, as she hadthought at first, but all the furniture apart from the all-importantcouch.",Franz Kafka,Metamorphosis
"It was more than childish perversity, of course, or theunexpected confidence she had recently acquired, that made herinsist; she had indeed noticed that Gregor needed a lot of room tocrawl about in, whereas the furniture, as far as anyone could see,was of no use to him at all.",Franz Kafka,Metamorphosis
"Girls of that age, though, do becomeenthusiastic about things and feel they must get their way wheneverthey can.",Franz Kafka,Metamorphosis
Perhaps this was what tempted Grete to make Gregor'ssituation seem even more shocking than it was so that she could doeven more for him.,Franz Kafka,Metamorphosis
Grete would probably be the only one who woulddare enter a room dominated by Gregor crawling about the bare wallsby himself.So she refused to let her mother dissuade her.,Franz Kafka,Metamorphosis
"Gregor's motheralready looked uneasy in his room, she soon stopped speaking andhelped Gregor's sister to get the chest of drawers out with whatstrength she had.",Franz Kafka,Metamorphosis
"The chest of drawers was something that Gregorcould do without if he had to, but the writing desk had to stay.Hardly had the two women pushed the chest of drawers, groaning, outof the room than Gregor poked his head out from under the couch tosee what he could do about it.",Franz Kafka,Metamorphosis
"He meant to be as careful andconsiderate as he could, but, unfortunately, it was his mother whocame back first while Grete in the next room had her arms round thechest, pushing and pulling at it from side to side by herselfwithout, of course, moving it an inch.",Franz Kafka,Metamorphosis
"His mother was not used tothe sight of Gregor, he might have made her ill, so Gregor hurriedbackwards to the far end of the couch.",Franz Kafka,Metamorphosis
"In his startlement, though,he was not able to prevent the sheet at its front from moving alittle.",Franz Kafka,Metamorphosis
It was enough to attract his mother's attention.,Franz Kafka,Metamorphosis
"She stoodvery still, remained there a moment, and then went back out toGrete.Gregor kept trying to assure himself that nothing unusual washappening, it was just a few pieces of furniture being moved afterall, but he soon had to admit that the women going to and fro, theirlittle calls to each other, the scraping of the furniture on thefloor, all these things made him feel as if he were being assailedfrom all sides.",Franz Kafka,Metamorphosis
"With his head and legs pulled in against him andhis body pressed to the floor, he was forced to admit to himselfthat he could not stand all of this much longer.",Franz Kafka,Metamorphosis
"They were emptyinghis room out; taking away everything that was dear to him; they hadalready taken out the chest containing his fretsaw and other tools;now they threatened to remove the writing desk with its placeclearly worn into the floor, the desk where he had done his homeworkas a business trainee, at high school, even while he had been atinfant school--he really could not wait any longer to see whetherthe two women's intentions were good.",Franz Kafka,Metamorphosis
"He had nearly forgotten theywere there anyway, as they were now too tired to say anything whilethey worked and he could only hear their feet as they steppedheavily on the floor.So, while the women were leant against the desk in the other roomcatching their breath, he sallied out, changed direction four timesnot knowing what he should save first before his attention wassuddenly caught by the picture on the wall - which was alreadydenuded of everything else that had been on it - of the lady dressedin copious fur.",Franz Kafka,Metamorphosis
"He hurried up onto the picture and pressed himselfagainst its glass, it held him firmly and felt good on his hotbelly.",Franz Kafka,Metamorphosis
"This picture at least, now totally covered by Gregor, wouldcertainly be taken away by no-one.",Franz Kafka,Metamorphosis
He turned his head to face thedoor into the living room so that he could watch the women when theycame back.They had not allowed themselves a long rest and came back quitesoon; Grete had put her arm around her mother and was nearlycarrying her.,Franz Kafka,Metamorphosis
"""What shall we take now, then?",Franz Kafka,Metamorphosis
""", said Grete andlooked around.",Franz Kafka,Metamorphosis
Her eyes met those of Gregor on the wall.,Franz Kafka,Metamorphosis
"Perhapsonly because her mother was there, she remained calm, bent her faceto her so that she would not look round and said, albeit hurriedlyand with a tremor in her voice: ""Come on, let's go back in theliving room for a while?""",Franz Kafka,Metamorphosis
"Gregor could see what Grete had in mind,she wanted to take her mother somewhere safe and then chase him downfrom the wall.",Franz Kafka,Metamorphosis
"Well, she could certainly try it!",Franz Kafka,Metamorphosis
He sat unyieldingon his picture.,Franz Kafka,Metamorphosis
"He would rather jump at Grete's face.But Grete's words had made her mother quite worried, she stepped toone side, saw the enormous brown patch against the flowers of thewallpaper, and before she even realised it was Gregor that she sawscreamed: ""Oh God, oh God!""",Franz Kafka,Metamorphosis
"Arms outstretched, she fell onto thecouch as if she had given up everything and stayed there immobile.""Gregor!""",Franz Kafka,Metamorphosis
"shouted his sister, glowering at him and shaking her fist.",Franz Kafka,Metamorphosis
That was the first word she had spoken to him directly since histransformation.,Franz Kafka,Metamorphosis
"She ran into the other room to fetch some kind ofsmelling salts to bring her mother out of her faint; Gregor wantedto help too - he could save his picture later, although he stuckfast to the glass and had to pull himself off by force; then he,too, ran into the next room as if he could advise his sister like inthe old days; but he had to just stand behind her doing nothing; shewas looking into various bottles, he startled her when she turnedround; a bottle fell to the ground and broke; a splinter cutGregor's face, some kind of caustic medicine splashed all over him;now, without delaying any longer, Grete took hold of all the bottlesshe could and ran with them in to her mother; she slammed the doorshut with her foot.",Franz Kafka,Metamorphosis
"So now Gregor was shut out from his mother,who, because of him, might be near to death; he could not open thedoor if he did not want to chase his sister away, and she had tostay with his mother; there was nothing for him to do but wait; and,oppressed with anxiety and self-reproach, he began to crawl about,he crawled over everything, walls, furniture, ceiling, and finallyin his confusion as the whole room began to spin around him he felldown into the middle of the dinner table.He lay there for a while, numb and immobile, all around him it wasquiet, maybe that was a good sign.",Franz Kafka,Metamorphosis
Then there was someone at thedoor.,Franz Kafka,Metamorphosis
"The maid, of course, had locked herself in her kitchen sothat Grete would have to go and answer it.",Franz Kafka,Metamorphosis
His father had arrivedhome.,Franz Kafka,Metamorphosis
"""What's happened?""",Franz Kafka,Metamorphosis
were his first words; Grete's appearancemust have made everything clear to him.,Franz Kafka,Metamorphosis
"She answered him withsubdued voice, and openly pressed her face into his chest: ""Mother'sfainted, but she's better now.",Franz Kafka,Metamorphosis
"Gregor got out.""",Franz Kafka,Metamorphosis
"""Just as Iexpected"", said his father, ""just as I always said, but you womenwouldn't listen, would you.""",Franz Kafka,Metamorphosis
"It was clear to Gregor that Grete hadnot said enough and that his father took it to mean that somethingbad had happened, that he was responsible for some act of violence.That meant Gregor would now have to try to calm his father, as hedid not have the time to explain things to him even if that had beenpossible.",Franz Kafka,Metamorphosis
"So he fled to the door of his room and pressed himselfagainst it so that his father, when he came in from the hall, couldsee straight away that Gregor had the best intentions and would goback into his room without delay, that it would not be necessary todrive him back but that they had only to open the door and he woulddisappear.His father, though, was not in the mood to notice subtleties likethat; ""Ah!",Franz Kafka,Metamorphosis
""", he shouted as he came in, sounding as if he were bothangry and glad at the same time.",Franz Kafka,Metamorphosis
Gregor drew his head back from thedoor and lifted it towards his father.,Franz Kafka,Metamorphosis
"He really had not imaginedhis father the way he stood there now; of late, with his new habitof crawling about, he had neglected to pay attention to what wasgoing on the rest of the flat the way he had done before.",Franz Kafka,Metamorphosis
"He reallyought to have expected things to have changed, but still, still, wasthat really his father?",Franz Kafka,Metamorphosis
"The same tired man as used to be layingthere entombed in his bed when Gregor came back from his businesstrips, who would receive him sitting in the armchair in hisnightgown when he came back in the evenings; who was hardly evenable to stand up but, as a sign of his pleasure, would just raisehis arms and who, on the couple of times a year when they went for awalk together on a Sunday or public holiday wrapped up tightly inhis overcoat between Gregor and his mother, would always labour hisway forward a little more slowly than them, who were already walkingslowly for his sake; who would place his stick down carefully and,if he wanted to say something would invariably stop and gather hiscompanions around him.",Franz Kafka,Metamorphosis
"He was standing up straight enough now;dressed in a smart blue uniform with gold buttons, the sort worn bythe employees at the banking institute; above the high, stiff collarof the coat his strong double-chin emerged; under the bushyeyebrows, his piercing, dark eyes looked out fresh and alert; hisnormally unkempt white hair was combed down painfully close to hisscalp.",Franz Kafka,Metamorphosis
"He took his cap, with its gold monogram from, probably, somebank, and threw it in an arc right across the room onto the sofa,put his hands in his trouser pockets, pushing back the bottom of hislong uniform coat, and, with look of determination, walked towardsGregor.",Franz Kafka,Metamorphosis
"He probably did not even know himself what he had in mind,but nonetheless lifted his feet unusually high.",Franz Kafka,Metamorphosis
"Gregor was amazedat the enormous size of the soles of his boots, but wasted no timewith that - he knew full well, right from the first day of his newlife, that his father thought it necessary to always be extremelystrict with him.",Franz Kafka,Metamorphosis
"And so he ran up to his father, stopped when hisfather stopped, scurried forwards again when he moved, evenslightly.",Franz Kafka,Metamorphosis
"In this way they went round the room several timeswithout anything decisive happening, without even giving theimpression of a chase as everything went so slowly.",Franz Kafka,Metamorphosis
"Gregor remainedall this time on the floor, largely because he feared his fathermight see it as especially provoking if he fled onto the wall orceiling.",Franz Kafka,Metamorphosis
"Whatever he did, Gregor had to admit that he certainlywould not be able to keep up this running about for long, as foreach step his father took he had to carry out countless movements.He became noticeably short of breath, even in his earlier life hislungs had not been very reliable.",Franz Kafka,Metamorphosis
"Now, as he lurched about in hisefforts to muster all the strength he could for running he couldhardly keep his eyes open; his thoughts became too slow for him tothink of any other way of saving himself than running; he almostforgot that the walls were there for him to use although, here, theywere concealed behind carefully carved furniture full of notches andprotrusions - then, right beside him, lightly tossed, something flewdown and rolled in front of him.",Franz Kafka,Metamorphosis
It was an apple; then another oneimmediately flew at him; Gregor froze in shock; there was no longerany point in running as his father had decided to bombard him.,Franz Kafka,Metamorphosis
"Hehad filled his pockets with fruit from the bowl on the sideboard andnow, without even taking the time for careful aim, threw one appleafter another.",Franz Kafka,Metamorphosis
"These little, red apples rolled about on the floor,knocking into each other as if they had electric motors.",Franz Kafka,Metamorphosis
An applethrown without much force glanced against Gregor's back and slid offwithout doing any harm.,Franz Kafka,Metamorphosis
"Another one however, immediately followingit, hit squarely and lodged in his back; Gregor wanted to draghimself away, as if he could remove the surprising, the incrediblepain by changing his position; but he felt as if nailed to the spotand spread himself out, all his senses in confusion.",Franz Kafka,Metamorphosis
"The last thinghe saw was the door of his room being pulled open, his sister wasscreaming, his mother ran out in front of her in her blouse (as hissister had taken off some of her clothes after she had fainted tomake it easier for her to breathe), she ran to his father, herskirts unfastened and sliding one after another to the ground,stumbling over the skirts she pushed herself to his father, her armsaround him, uniting herself with him totally - now Gregor lost hisability to see anything - her hands behind his father's head begginghim to spare Gregor's life.IIINo-one dared to remove the apple lodged in Gregor's flesh, so itremained there as a visible reminder of his injury.",Franz Kafka,Metamorphosis
"He had sufferedit there for more than a month, and his condition seemed seriousenough to remind even his father that Gregor, despite his currentsad and revolting form, was a family member who could not be treatedas an enemy.",Franz Kafka,Metamorphosis
"On the contrary, as a family there was a duty toswallow any revulsion for him and to be patient, just to be patient.Because of his injuries, Gregor had lost much of his mobility -probably permanently.",Franz Kafka,Metamorphosis
"He had been reduced to the condition of anancient invalid and it took him long, long minutes to crawl acrosshis room - crawling over the ceiling was out of the question - butthis deterioration in his condition was fully (in his opinion) madeup for by the door to the living room being left open every evening.",Franz Kafka,Metamorphosis
"He got into the habit of closely watching it for one or two hoursbefore it was opened and then, lying in the darkness of his roomwhere he could not be seen from the living room, he could watch thefamily in the light of the dinner table and listen to theirconversation - with everyone's permission, in a way, and thus quitedifferently from before.They no longer held the lively conversations of earlier times, ofcourse, the ones that Gregor always thought about with longing whenhe was tired and getting into the damp bed in some small hotel room.",Franz Kafka,Metamorphosis
All of them were usually very quiet nowadays.,Franz Kafka,Metamorphosis
"Soon after dinner,his father would go to sleep in his chair; his mother and sisterwould urge each other to be quiet; his mother, bent deeply under thelamp, would sew fancy underwear for a fashion shop; his sister, whohad taken a sales job, learned shorthand and French in the eveningsso that she might be able to get a better position later on.Sometimes his father would wake up and say to Gregor's mother""you're doing so much sewing again today!",Franz Kafka,Metamorphosis
""", as if he did not knowthat he had been dozing - and then he would go back to sleep againwhile mother and sister would exchange a tired grin.With a kind of stubbornness, Gregor's father refused to take hisuniform off even at home; while his nightgown hung unused on its pegGregor's father would slumber where he was, fully dressed, as ifalways ready to serve and expecting to hear the voice of hissuperior even here.",Franz Kafka,Metamorphosis
"The uniform had not been new to start with, butas a result of this it slowly became even shabbier despite theefforts of Gregor's mother and sister to look after it.",Franz Kafka,Metamorphosis
"Gregorwould often spend the whole evening looking at all the stains onthis coat, with its gold buttons always kept polished and shiny,while the old man in it would sleep, highly uncomfortable butpeaceful.As soon as it struck ten, Gregor's mother would speak gently to hisfather to wake him and try to persuade him to go to bed, as hecouldn't sleep properly where he was and he really had to get hissleep if he was to be up at six to get to work.",Franz Kafka,Metamorphosis
"But since he hadbeen in work he had become more obstinate and would always insist onstaying longer at the table, even though he regularly fell asleepand it was then harder than ever to persuade him to exchange thechair for his bed.",Franz Kafka,Metamorphosis
"Then, however much mother and sister wouldimportune him with little reproaches and warnings he would keepslowly shaking his head for a quarter of an hour with his eyesclosed and refusing to get up.",Franz Kafka,Metamorphosis
"Gregor's mother would tug at hissleeve, whisper endearments into his ear, Gregor's sister wouldleave her work to help her mother, but nothing would have any effecton him.",Franz Kafka,Metamorphosis
He would just sink deeper into his chair.,Franz Kafka,Metamorphosis
"Only when thetwo women took him under the arms he would abruptly open his eyes,look at them one after the other and say: ""What a life!",Franz Kafka,Metamorphosis
"This is whatpeace I get in my old age!""",Franz Kafka,Metamorphosis
"And supported by the two women he wouldlift himself up carefully as if he were carrying the greatest loadhimself, let the women take him to the door, send them off and carryon by himself while Gregor's mother would throw down her needle andhis sister her pen so that they could run after his father andcontinue being of help to him.Who, in this tired and overworked family, would have had time togive more attention to Gregor than was absolutely necessary?",Franz Kafka,Metamorphosis
"Thehousehold budget became even smaller; so now the maid was dismissed;an enormous, thick-boned charwoman with white hair that flappedaround her head came every morning and evening to do the heaviestwork; everything else was looked after by Gregor's mother on top ofthe large amount of sewing work she did.",Franz Kafka,Metamorphosis
"Gregor even learned,listening to the evening conversation about what price they hadhoped for, that several items of jewellery belonging to the familyhad been sold, even though both mother and sister had been very fondof wearing them at functions and celebrations.",Franz Kafka,Metamorphosis
"But the loudestcomplaint was that although the flat was much too big for theirpresent circumstances, they could not move out of it, there was noimaginable way of transferring Gregor to the new address.",Franz Kafka,Metamorphosis
"He couldsee quite well, though, that there were more reasons thanconsideration for him that made it difficult for them to move, itwould have been quite easy to transport him in any suitable cratewith a few air holes in it; the main thing holding the family backfrom their decision to move was much more to do with their totaldespair, and the thought that they had been struck with a misfortuneunlike anything experienced by anyone else they knew or were relatedto.",Franz Kafka,Metamorphosis
"They carried out absolutely everything that the world expectsfrom poor people, Gregor's father brought bank employees theirbreakfast, his mother sacrificed herself by washing clothes forstrangers, his sister ran back and forth behind her desk at thebehest of the customers, but they just did not have the strength todo any more.",Franz Kafka,Metamorphosis
And the injury in Gregor's back began to hurt as muchas when it was new.,Franz Kafka,Metamorphosis
"After they had come back from taking his fatherto bed Gregor's mother and sister would now leave their work whereit was and sit close together, cheek to cheek; his mother wouldpoint to Gregor's room and say ""Close that door, Grete"", and then,when he was in the dark again, they would sit in the next room andtheir tears would mingle, or they would simply sit there staringdry-eyed at the table.Gregor hardly slept at all, either night or day.",Franz Kafka,Metamorphosis
"Sometimes he wouldthink of taking over the family's affairs, just like before, thenext time the door was opened; he had long forgotten about his bossand the chief clerk, but they would appear again in his thoughts,the salesmen and the apprentices, that stupid teaboy, two or threefriends from other businesses, one of the chambermaids from aprovincial hotel, a tender memory that appeared and disappearedagain, a cashier from a hat shop for whom his attention had beenserious but too slow, - all of them appeared to him, mixed togetherwith strangers and others he had forgotten, but instead of helpinghim and his family they were all of them inaccessible, and he wasglad when they disappeared.",Franz Kafka,Metamorphosis
"Other times he was not at all in themood to look after his family, he was filled with simple rage aboutthe lack of attention he was shown, and although he could think ofnothing he would have wanted, he made plans of how he could get intothe pantry where he could take all the things he was entitled to,even if he was not hungry.",Franz Kafka,Metamorphosis
"Gregor's sister no longer thought abouthow she could please him but would hurriedly push some food or otherinto his room with her foot before she rushed out to work in themorning and at midday, and in the evening she would sweep it awayagain with the broom, indifferent as to whether it had been eaten or- more often than not - had been left totally untouched.",Franz Kafka,Metamorphosis
"She stillcleared up the room in the evening, but now she could not have beenany quicker about it.",Franz Kafka,Metamorphosis
"Smears of dirt were left on the walls, hereand there were little balls of dust and filth.",Franz Kafka,Metamorphosis
"At first, Gregorwent into one of the worst of these places when his sister arrivedas a reproach to her, but he could have stayed there for weekswithout his sister doing anything about it; she could see the dirtas well as he could but she had simply decided to leave him to it.At the same time she became touchy in a way that was quite new forher and which everyone in the family understood - cleaning upGregor's room was for her and her alone.",Franz Kafka,Metamorphosis
"Gregor's mother did oncethoroughly clean his room, and needed to use several bucketfuls ofwater to do it - although that much dampness also made Gregor illand he lay flat on the couch, bitter and immobile.",Franz Kafka,Metamorphosis
"But his motherwas to be punished still more for what she had done, as hardly hadhis sister arrived home in the evening than she noticed the changein Gregor's room and, highly aggrieved, ran back into the livingroom where, despite her mothers raised and imploring hands, shebroke into convulsive tears.",Franz Kafka,Metamorphosis
"Her father, of course, was startledout of his chair and the two parents looked on astonished andhelpless; then they, too, became agitated; Gregor's father, standingto the right of his mother, accused her of not leaving the cleaningof Gregor's room to his sister; from her left, Gregor's sisterscreamed at her that she was never to clean Gregor's room again;while his mother tried to draw his father, who was beside himselfwith anger, into the bedroom; his sister, quaking with tears,thumped on the table with her small fists; and Gregor hissed inanger that no-one had even thought of closing the door to save himthe sight of this and all its noise.Gregor's sister was exhausted from going out to work, and lookingafter Gregor as she had done before was even more work for her, buteven so his mother ought certainly not to have taken her place.Gregor, on the other hand, ought not to be neglected.",Franz Kafka,Metamorphosis
"Now, though,the charwoman was here.",Franz Kafka,Metamorphosis
"This elderly widow, with a robust bonestructure that made her able to withstand the hardest of things inher long life, wasn't really repelled by Gregor.",Franz Kafka,Metamorphosis
"Just by chance oneday, rather than any real curiosity, she opened the door to Gregor'sroom and found herself face to face with him.",Franz Kafka,Metamorphosis
"He was taken totallyby surprise, no-one was chasing him but he began to rush to and frowhile she just stood there in amazement with her hands crossed infront of her.",Franz Kafka,Metamorphosis
From then on she never failed to open the doorslightly every evening and morning and look briefly in on him.,Franz Kafka,Metamorphosis
"Atfirst she would call to him as she did so with words that sheprobably considered friendly, such as ""come on then, you olddung-beetle!",Franz Kafka,Metamorphosis
""", or ""look at the old dung-beetle there!""",Franz Kafka,Metamorphosis
"Gregor neverresponded to being spoken to in that way, but just remained where hewas without moving as if the door had never even been opened.",Franz Kafka,Metamorphosis
Ifonly they had told this charwoman to clean up his room every dayinstead of letting her disturb him for no reason whenever she feltlike it!,Franz Kafka,Metamorphosis
"One day, early in the morning while a heavy rain struck thewindowpanes, perhaps indicating that spring was coming, she began tospeak to him in that way once again.",Franz Kafka,Metamorphosis
"Gregor was so resentful of itthat he started to move toward her, he was slow and infirm, but itwas like a kind of attack.",Franz Kafka,Metamorphosis
"Instead of being afraid, the charwomanjust lifted up one of the chairs from near the door and stood therewith her mouth open, clearly intending not to close her mouth untilthe chair in her hand had been slammed down into Gregor's back.",Franz Kafka,Metamorphosis
"""Aren't you coming any closer, then?",Franz Kafka,Metamorphosis
""", she asked when Gregor turnedround again, and she calmly put the chair back in the corner.Gregor had almost entirely stopped eating.",Franz Kafka,Metamorphosis
"Only if he happened tofind himself next to the food that had been prepared for him hemight take some of it into his mouth to play with it, leave it therea few hours and then, more often than not, spit it out again.",Franz Kafka,Metamorphosis
"Atfirst he thought it was distress at the state of his room thatstopped him eating, but he had soon got used to the changes madethere.",Franz Kafka,Metamorphosis
"They had got into the habit of putting things into this roomthat they had no room for anywhere else, and there were now manysuch things as one of the rooms in the flat had been rented out tothree gentlemen.",Franz Kafka,Metamorphosis
"These earnest gentlemen - all three of them hadfull beards, as Gregor learned peering through the crack in the doorone day - were painfully insistent on things' being tidy.",Franz Kafka,Metamorphosis
"Thismeant not only in their own room but, since they had taken a room inthis establishment, in the entire flat and especially in thekitchen.",Franz Kafka,Metamorphosis
"Unnecessary clutter was something they could not tolerate,especially if it was dirty.",Franz Kafka,Metamorphosis
They had moreover brought most of theirown furnishings and equipment with them.,Franz Kafka,Metamorphosis
"For this reason, manythings had become superfluous which, although they could not besold, the family did not wish to discard.",Franz Kafka,Metamorphosis
All these things foundtheir way into Gregor's room.,Franz Kafka,Metamorphosis
The dustbins from the kitchen foundtheir way in there too.,Franz Kafka,Metamorphosis
"The charwoman was always in a hurry, andanything she couldn't use for the time being she would just chuck inthere.",Franz Kafka,Metamorphosis
"He, fortunately, would usually see no more than the objectand the hand that held it.",Franz Kafka,Metamorphosis
"The woman most likely meant to fetch thethings back out again when she had time and the opportunity, or tothrow everything out in one go, but what actually happened was thatthey were left where they landed when they had first been thrownunless Gregor made his way through the junk and moved it somewhereelse.",Franz Kafka,Metamorphosis
"At first he moved it because, with no other room free wherehe could crawl about, he was forced to, but later on he came toenjoy it although moving about in that way left him sad and tired todeath, and he would remain immobile for hours afterwards.The gentlemen who rented the room would sometimes take their eveningmeal at home in the living room that was used by everyone, and sothe door to this room was often kept closed in the evening.",Franz Kafka,Metamorphosis
"ButGregor found it easy to give up having the door open, he had, afterall, often failed to make use of it when it was open and, withoutthe family having noticed it, lain in his room in its darkestcorner.",Franz Kafka,Metamorphosis
"One time, though, the charwoman left the door to the livingroom slightly open, and it remained open when the gentlemen whorented the room came in in the evening and the light was put on.They sat up at the table where, formerly, Gregor had taken his mealswith his father and mother, they unfolded the serviettes and pickedup their knives and forks.",Franz Kafka,Metamorphosis
Gregor's mother immediately appeared inthe doorway with a dish of meat and soon behind her came his sisterwith a dish piled high with potatoes.,Franz Kafka,Metamorphosis
"The food was steaming, andfilled the room with its smell.",Franz Kafka,Metamorphosis
"The gentlemen bent over the dishesset in front of them as if they wanted to test the food beforeeating it, and the gentleman in the middle, who seemed to count asan authority for the other two, did indeed cut off a piece of meatwhile it was still in its dish, clearly wishing to establish whetherit was sufficiently cooked or whether it should be sent back to thekitchen.",Franz Kafka,Metamorphosis
"It was to his satisfaction, and Gregor's mother andsister, who had been looking on anxiously, began to breathe againand smiled.The family themselves ate in the kitchen.",Franz Kafka,Metamorphosis
"Nonetheless, Gregor'sfather came into the living room before he went into the kitchen,bowed once with his cap in his hand and did his round of the table.The gentlemen stood as one, and mumbled something into their beards.",Franz Kafka,Metamorphosis
"Then, once they were alone, they ate in near perfect silence.",Franz Kafka,Metamorphosis
"Itseemed remarkable to Gregor that above all the various noises ofeating their chewing teeth could still be heard, as if they hadwanted to show Gregor that you need teeth in order to eat and it wasnot possible to perform anything with jaws that are toothlesshowever nice they might be.",Franz Kafka,Metamorphosis
"""I'd like to eat something"", saidGregor anxiously, ""but not anything like they're eating.",Franz Kafka,Metamorphosis
They dofeed themselves.,Franz Kafka,Metamorphosis
"And here I am, dying!",Franz Kafka,Metamorphosis
"""Throughout all this time, Gregor could not remember having heard theviolin being played, but this evening it began to be heard from thekitchen.",Franz Kafka,Metamorphosis
"The three gentlemen had already finished their meal, theone in the middle had produced a newspaper, given a page to each ofthe others, and now they leant back in their chairs reading them andsmoking.",Franz Kafka,Metamorphosis
"When the violin began playing they became attentive, stoodup and went on tip-toe over to the door of the hallway where theystood pressed against each other.",Franz Kafka,Metamorphosis
